estatus,id,Fecha
0,1,22/9/2023 12:30:19
0,2,22/9/2023 12:30:19
0,3,22/9/2023 12:30:19
0,4,22/9/2023 12:30:19
0,5,22/9/2023 12:30:19
1,6,22/9/2023 12:30:19
0,7,22/9/2023 12:30:19
1,8,22/9/2023 12:30:19
0,9,22/9/2023 12:30:19
0,10,22/9/2023 12:30:19
0,11,22/9/2023 12:30:19
1,12,22/9/2023 12:30:19
1,13,22/9/2023 12:30:19
4,14,22/9/2023 12:30:19
1,15,22/9/2023 12:30:19
4,16,22/9/2023 12:30:19
4,17,22/9/2023 12:30:19
1,18,22/9/2023 12:30:19
1,19,22/9/2023 12:30:19
1,20,22/9/2023 12:30:19
1,21,22/9/2023 12:30:19
1,22,22/9/2023 12:30:19
1,23,22/9/2023 12:30:19
1,24,22/9/2023 12:30:19
1,25,22/9/2023 12:30:19
1,26,22/9/2023 12:30:19
1,27,22/9/2023 12:30:19
1,28,22/9/2023 12:30:19
1,29,22/9/2023 12:30:19
1,30,22/9/2023 12:30:19
1,31,22/9/2023 12:30:19
1,32,22/9/2023 12:30:19
1,33,22/9/2023 12:30:19
1,34,22/9/2023 12:30:19
1,35,22/9/2023 12:30:19
0,36,22/9/2023 12:30:19
0,37,22/9/2023 12:30:19
0,38,22/9/2023 12:30:19
1,39,22/9/2023 12:30:19
