estatus,id,Fecha
0,1,6/12/2023 9:33:19
0,2,6/12/2023 9:33:19
0,3,6/12/2023 9:33:19
0,4,6/12/2023 9:33:19
0,5,6/12/2023 9:33:19
1,6,6/12/2023 9:33:19
0,7,6/12/2023 9:33:19
4,8,6/12/2023 9:33:19
0,9,6/12/2023 9:33:19
0,10,6/12/2023 9:33:19
0,11,6/12/2023 9:33:19
1,12,6/12/2023 9:33:19
1,13,6/12/2023 9:33:19
1,14,6/12/2023 9:33:19
1,15,6/12/2023 9:33:19
1,16,6/12/2023 9:33:19
1,17,6/12/2023 9:33:19
1,18,6/12/2023 9:33:19
1,19,6/12/2023 9:33:19
1,20,6/12/2023 9:33:19
4,21,6/12/2023 9:33:19
1,22,6/12/2023 9:33:19
1,23,6/12/2023 9:33:19
1,24,6/12/2023 9:33:19
1,25,6/12/2023 9:33:19
1,26,6/12/2023 9:33:19
1,27,6/12/2023 9:33:19
1,28,6/12/2023 9:33:19
1,29,6/12/2023 9:33:19
1,30,6/12/2023 9:33:19
1,31,6/12/2023 9:33:19
1,32,6/12/2023 9:33:19
1,33,6/12/2023 9:33:19
1,34,6/12/2023 9:33:19
1,35,6/12/2023 9:33:19
0,36,6/12/2023 9:33:19
0,37,6/12/2023 9:33:19
0,38,6/12/2023 9:33:19
4,39,6/12/2023 9:33:19
