estatus,id,Fechas
1,1,6/9/2023 12:01:21
1,2,6/9/2023 12:01:21
2,3,6/9/2023 12:01:21
0,4,6/9/2023 12:01:21
2,5,6/9/2023 12:01:21
1,6,6/9/2023 12:01:21
0,7,6/9/2023 12:01:21
1,8,6/9/2023 12:01:21
1,9,6/9/2023 12:01:21
0,10,6/9/2023 12:01:21
0,11,6/9/2023 12:01:21
0,12,6/9/2023 12:01:21
1,13,6/9/2023 12:01:21
1,14,6/9/2023 12:01:21
0,15,6/9/2023 12:01:21
1,16,6/9/2023 12:01:21
1,17,6/9/2023 12:01:21
1,18,6/9/2023 12:01:21
