estatus,id,Fechas
2,1,7/9/2023 8:00:20
1,2,7/9/2023 8:00:20
1,3,7/9/2023 8:00:20
2,4,7/9/2023 8:00:20
1,5,7/9/2023 8:00:20
2,6,7/9/2023 8:00:20
2,7,7/9/2023 8:00:20
0,8,7/9/2023 8:00:20
1,9,7/9/2023 8:00:20
0,10,7/9/2023 8:00:20
2,11,7/9/2023 8:00:20
0,12,7/9/2023 8:00:20
2,13,7/9/2023 8:00:20
0,14,7/9/2023 8:00:20
0,15,7/9/2023 8:00:20
0,16,7/9/2023 8:00:20
2,17,7/9/2023 8:00:20
1,18,7/9/2023 8:00:20
