estatus,id,Fechas
2,1,7/9/2023 13:15:19
1,2,7/9/2023 13:15:19
1,3,7/9/2023 13:15:19
2,4,7/9/2023 13:15:19
1,5,7/9/2023 13:15:19
2,6,7/9/2023 13:15:19
2,7,7/9/2023 13:15:19
1,8,7/9/2023 13:15:19
1,9,7/9/2023 13:15:19
1,10,7/9/2023 13:15:19
2,11,7/9/2023 13:15:19
1,12,7/9/2023 13:15:19
2,13,7/9/2023 13:15:19
1,14,7/9/2023 13:15:19
1,15,7/9/2023 13:15:19
1,16,7/9/2023 13:15:19
2,17,7/9/2023 13:15:19
1,18,7/9/2023 13:15:19
