estatus,id,Fechas
1,1,5/9/2023 19:45:22
1,2,5/9/2023 19:45:22
2,3,5/9/2023 19:45:22
0,4,5/9/2023 19:45:22
2,5,5/9/2023 19:45:22
1,6,5/9/2023 19:45:22
1,7,5/9/2023 19:45:22
1,8,5/9/2023 19:45:22
1,9,5/9/2023 19:45:22
0,10,5/9/2023 19:45:22
1,11,5/9/2023 19:45:22
0,12,5/9/2023 19:45:22
1,13,5/9/2023 19:45:22
0,14,5/9/2023 19:45:22
1,15,5/9/2023 19:45:22
0,16,5/9/2023 19:45:22
1,17,5/9/2023 19:45:22
1,18,5/9/2023 19:45:22
