estatus,id,Fechas
2,1,22/9/2023 12:00:58
1,2,22/9/2023 12:00:58
0,3,22/9/2023 12:00:58
2,4,22/9/2023 12:00:58
1,5,22/9/2023 12:00:58
2,6,22/9/2023 12:00:58
2,7,22/9/2023 12:00:58
1,8,22/9/2023 12:00:58
1,9,22/9/2023 12:00:58
1,10,22/9/2023 12:00:58
2,11,22/9/2023 12:00:58
1,12,22/9/2023 12:00:58
2,13,22/9/2023 12:00:58
1,14,22/9/2023 12:00:58
1,15,22/9/2023 12:00:58
1,16,22/9/2023 12:00:58
2,17,22/9/2023 12:00:58
1,18,22/9/2023 12:00:58
