estatus,id,Fechas
2,1,6/12/2023 9:33:19
1,2,6/12/2023 9:33:19
1,3,6/12/2023 9:33:19
2,4,6/12/2023 9:33:19
1,5,6/12/2023 9:33:19
2,6,6/12/2023 9:33:19
2,7,6/12/2023 9:33:19
1,8,6/12/2023 9:33:19
1,9,6/12/2023 9:33:19
1,10,6/12/2023 9:33:19
2,11,6/12/2023 9:33:19
0,12,6/12/2023 9:33:19
2,13,6/12/2023 9:33:19
0,14,6/12/2023 9:33:19
0,15,6/12/2023 9:33:19
1,16,6/12/2023 9:33:19
2,17,6/12/2023 9:33:19
1,18,6/12/2023 9:33:19
