estatus,id,Fechas
2,1,7/9/2023 14:46:02
1,2,7/9/2023 14:46:02
1,3,7/9/2023 14:46:02
2,4,7/9/2023 14:46:02
1,5,7/9/2023 14:46:02
2,6,7/9/2023 14:46:02
2,7,7/9/2023 14:46:02
1,8,7/9/2023 14:46:02
0,9,7/9/2023 14:46:02
0,10,7/9/2023 14:46:02
2,11,7/9/2023 14:46:02
0,12,7/9/2023 14:46:02
2,13,7/9/2023 14:46:02
1,14,7/9/2023 14:46:02
1,15,7/9/2023 14:46:02
0,16,7/9/2023 14:46:02
2,17,7/9/2023 14:46:02
1,18,7/9/2023 14:46:02
