estatus,id,Fechas
2,1,8/9/2023 12:01:20
1,2,8/9/2023 12:01:20
1,3,8/9/2023 12:01:20
2,4,8/9/2023 12:01:20
1,5,8/9/2023 12:01:20
2,6,8/9/2023 12:01:20
2,7,8/9/2023 12:01:20
1,8,8/9/2023 12:01:20
1,9,8/9/2023 12:01:20
1,10,8/9/2023 12:01:20
2,11,8/9/2023 12:01:20
1,12,8/9/2023 12:01:20
2,13,8/9/2023 12:01:20
1,14,8/9/2023 12:01:20
0,15,8/9/2023 12:01:20
1,16,8/9/2023 12:01:20
2,17,8/9/2023 12:01:20
1,18,8/9/2023 12:01:20
