estatus,id,Fechas
2,1,18/9/2023 12:57:20
0,2,18/9/2023 12:57:20
0,3,18/9/2023 12:57:20
2,4,18/9/2023 12:57:20
0,5,18/9/2023 12:57:20
2,6,18/9/2023 12:57:20
2,7,18/9/2023 12:57:20
1,8,18/9/2023 12:57:20
1,9,18/9/2023 12:57:20
0,10,18/9/2023 12:57:20
2,11,18/9/2023 12:57:20
1,12,18/9/2023 12:57:20
2,13,18/9/2023 12:57:20
1,14,18/9/2023 12:57:20
1,15,18/9/2023 12:57:20
1,16,18/9/2023 12:57:20
2,17,18/9/2023 12:57:20
1,18,18/9/2023 12:57:20
