estatus,id,Fechas
1,1,6/9/2023 8:01:09
1,2,6/9/2023 8:01:09
2,3,6/9/2023 8:01:09
0,4,6/9/2023 8:01:09
2,5,6/9/2023 8:01:09
1,6,6/9/2023 8:01:09
1,7,6/9/2023 8:01:09
1,8,6/9/2023 8:01:09
1,9,6/9/2023 8:01:09
0,10,6/9/2023 8:01:09
1,11,6/9/2023 8:01:09
0,12,6/9/2023 8:01:09
1,13,6/9/2023 8:01:09
0,14,6/9/2023 8:01:09
1,15,6/9/2023 8:01:09
1,16,6/9/2023 8:01:09
1,17,6/9/2023 8:01:09
1,18,6/9/2023 8:01:09
