estatus,id,Fechas
1,1,6/9/2023 13:01:45
1,2,6/9/2023 13:01:45
2,3,6/9/2023 13:01:45
0,4,6/9/2023 13:01:45
2,5,6/9/2023 13:01:45
1,6,6/9/2023 13:01:45
1,7,6/9/2023 13:01:45
1,8,6/9/2023 13:01:45
1,9,6/9/2023 13:01:45
0,10,6/9/2023 13:01:45
0,11,6/9/2023 13:01:45
0,12,6/9/2023 13:01:45
1,13,6/9/2023 13:01:45
1,14,6/9/2023 13:01:45
0,15,6/9/2023 13:01:45
1,16,6/9/2023 13:01:45
1,17,6/9/2023 13:01:45
1,18,6/9/2023 13:01:45
