estatus,id,Fecha
0,1,22/9/2023 14:30:20
0,2,22/9/2023 14:30:20
0,3,22/9/2023 14:30:20
0,4,22/9/2023 14:30:20
0,5,22/9/2023 14:30:20
0,6,22/9/2023 14:30:20
0,7,22/9/2023 14:30:20
1,8,22/9/2023 14:30:20
0,9,22/9/2023 14:30:20
0,10,22/9/2023 14:30:20
0,11,22/9/2023 14:30:20
0,12,22/9/2023 14:30:20
0,13,22/9/2023 14:30:20
0,14,22/9/2023 14:30:20
0,15,22/9/2023 14:30:20
0,16,22/9/2023 14:30:20
0,17,22/9/2023 14:30:20
0,18,22/9/2023 14:30:20
0,19,22/9/2023 14:30:20
0,20,22/9/2023 14:30:20
0,21,22/9/2023 14:30:20
0,22,22/9/2023 14:30:20
1,23,22/9/2023 14:30:20
1,24,22/9/2023 14:30:20
1,25,22/9/2023 14:30:20
1,26,22/9/2023 14:30:20
1,27,22/9/2023 14:30:20
1,28,22/9/2023 14:30:20
0,29,22/9/2023 14:30:20
1,30,22/9/2023 14:30:20
1,31,22/9/2023 14:30:20
1,32,22/9/2023 14:30:20
0,33,22/9/2023 14:30:20
0,34,22/9/2023 14:30:20
0,35,22/9/2023 14:30:20
0,36,22/9/2023 14:30:20
0,37,22/9/2023 14:30:20
0,38,22/9/2023 14:30:20
0,39,22/9/2023 14:30:20
0,40,22/9/2023 14:30:20
0,41,22/9/2023 14:30:20
0,42,22/9/2023 14:30:20
0,43,22/9/2023 14:30:20
0,44,22/9/2023 14:30:20
0,45,22/9/2023 14:30:20
0,46,22/9/2023 14:30:20
0,47,22/9/2023 14:30:20
0,48,22/9/2023 14:30:20
0,49,22/9/2023 14:30:20
1,50,22/9/2023 14:30:20
1,51,22/9/2023 14:30:20
0,52,22/9/2023 14:30:20
0,53,22/9/2023 14:30:20
0,54,22/9/2023 14:30:20
