estatus,id,Fecha
1,1,8/9/2023 8:00:44
1,2,8/9/2023 8:00:44
1,3,8/9/2023 8:00:44
1,4,8/9/2023 8:00:44
1,5,8/9/2023 8:00:44
1,6,8/9/2023 8:00:44
1,7,8/9/2023 8:00:44
1,8,8/9/2023 8:00:44
0,9,8/9/2023 8:00:44
0,10,8/9/2023 8:00:44
0,11,8/9/2023 8:00:44
0,12,8/9/2023 8:00:44
0,13,8/9/2023 8:00:44
0,14,8/9/2023 8:00:44
0,15,8/9/2023 8:00:44
0,16,8/9/2023 8:00:44
0,17,8/9/2023 8:00:44
0,18,8/9/2023 8:00:44
1,19,8/9/2023 8:00:44
1,20,8/9/2023 8:00:44
1,21,8/9/2023 8:00:44
0,22,8/9/2023 8:00:44
1,23,8/9/2023 8:00:44
1,24,8/9/2023 8:00:44
1,25,8/9/2023 8:00:44
1,26,8/9/2023 8:00:44
1,27,8/9/2023 8:00:44
1,28,8/9/2023 8:00:44
0,29,8/9/2023 8:00:44
1,30,8/9/2023 8:00:44
1,31,8/9/2023 8:00:44
1,32,8/9/2023 8:00:44
0,33,8/9/2023 8:00:44
0,34,8/9/2023 8:00:44
0,35,8/9/2023 8:00:44
0,36,8/9/2023 8:00:44
0,37,8/9/2023 8:00:44
0,38,8/9/2023 8:00:44
0,39,8/9/2023 8:00:44
0,40,8/9/2023 8:00:44
0,41,8/9/2023 8:00:44
0,42,8/9/2023 8:00:44
0,43,8/9/2023 8:00:44
0,44,8/9/2023 8:00:44
0,45,8/9/2023 8:00:44
0,46,8/9/2023 8:00:44
0,47,8/9/2023 8:00:44
0,48,8/9/2023 8:00:44
0,49,8/9/2023 8:00:44
0,50,8/9/2023 8:00:44
0,51,8/9/2023 8:00:44
1,52,8/9/2023 8:00:44
0,53,8/9/2023 8:00:44
0,54,8/9/2023 8:00:44
