estatus,id,Fecha
1,1,6/9/2023 8:01:09
1,2,6/9/2023 8:01:09
1,3,6/9/2023 8:01:09
1,4,6/9/2023 8:01:09
1,5,6/9/2023 8:01:09
1,6,6/9/2023 8:01:09
1,7,6/9/2023 8:01:09
1,8,6/9/2023 8:01:09
0,9,6/9/2023 8:01:09
0,10,6/9/2023 8:01:09
1,11,6/9/2023 8:01:09
1,12,6/9/2023 8:01:09
0,13,6/9/2023 8:01:09
0,14,6/9/2023 8:01:09
0,15,6/9/2023 8:01:09
0,16,6/9/2023 8:01:09
0,17,6/9/2023 8:01:09
1,18,6/9/2023 8:01:09
1,19,6/9/2023 8:01:09
1,20,6/9/2023 8:01:09
1,21,6/9/2023 8:01:09
1,22,6/9/2023 8:01:09
0,23,6/9/2023 8:01:09
0,24,6/9/2023 8:01:09
0,25,6/9/2023 8:01:09
0,26,6/9/2023 8:01:09
0,27,6/9/2023 8:01:09
0,28,6/9/2023 8:01:09
1,29,6/9/2023 8:01:09
1,30,6/9/2023 8:01:09
1,31,6/9/2023 8:01:09
1,32,6/9/2023 8:01:09
0,33,6/9/2023 8:01:09
1,34,6/9/2023 8:01:09
1,35,6/9/2023 8:01:09
1,36,6/9/2023 8:01:09
1,37,6/9/2023 8:01:09
1,38,6/9/2023 8:01:09
0,39,6/9/2023 8:01:09
1,40,6/9/2023 8:01:09
1,41,6/9/2023 8:01:09
1,42,6/9/2023 8:01:09
1,43,6/9/2023 8:01:09
1,44,6/9/2023 8:01:09
1,45,6/9/2023 8:01:09
1,46,6/9/2023 8:01:09
0,47,6/9/2023 8:01:09
1,48,6/9/2023 8:01:09
0,49,6/9/2023 8:01:09
0,50,6/9/2023 8:01:09
0,51,6/9/2023 8:01:09
1,52,6/9/2023 8:01:09
1,53,6/9/2023 8:01:09
1,54,6/9/2023 8:01:09
